sales_key,order_id,date_key,time_key,pizza_key,weather_key,quantity,unit_price,line_revenue
26633,11729,20150715,16,31,7,1,12.0,12.0
26634,11729,20150715,16,38,7,1,12.5,12.5
26635,11730,20150715,16,86,7,1,16.0,16.0
26636,11730,20150715,16,66,7,1,20.75,20.75
26637,11731,20150715,16,32,7,1,16.0,16.0
26638,11731,20150715,16,36,7,1,17.5,17.5
26639,11732,20150715,17,19,7,1,12.0,12.0
26640,11732,20150715,17,75,7,1,17.95,17.95
26641,11733,20150715,17,45,7,1,23.65,23.65
26642,11733,20150715,17,60,7,1,20.25,20.25
26643,11734,20150715,17,8,7,1,16.75,16.75
26644,11734,20150715,17,25,7,1,10.5,10.5
26645,11735,20150715,17,47,7,1,16.25,16.25
26646,11735,20150715,17,83,7,1,16.0,16.0
26647,11736,20150715,17,58,7,1,12.25,12.25
26648,11736,20150715,17,96,7,1,20.25,20.25
26649,11737,20150715,17,90,7,1,20.75,20.75
26650,11737,20150715,17,96,7,1,20.25,20.25
26651,11738,20150715,17,19,7,1,12.0,12.0
26652,11738,20150715,17,87,7,1,20.25,20.25
26653,11738,20150715,17,85,7,1,12.0,12.0
26654,11738,20150715,17,39,7,1,15.25,15.25
26655,11739,20150715,17,39,7,1,15.25,15.25
26656,11740,20150715,18,14,7,1,16.75,16.75
26657,11740,20150715,18,18,7,1,20.75,20.75
26658,11741,20150715,18,59,7,1,16.25,16.25
26659,11741,20150715,18,16,7,1,12.75,12.75
26660,11742,20150715,18,47,7,1,16.25,16.25
26661,11742,20150715,18,82,7,1,12.0,12.0
26662,11742,20150715,18,61,7,1,12.5,12.5
26663,11742,20150715,18,90,7,1,20.75,20.75
26664,11743,20150715,18,11,7,1,16.75,16.75
26665,11744,20150715,19,75,7,1,17.95,17.95
26666,11744,20150715,19,88,7,1,12.5,12.5
26667,11745,20150715,19,37,7,1,9.75,9.75
26668,11745,20150715,19,92,7,1,16.0,16.0
26669,11746,20150715,20,34,7,1,11.0,11.0
26670,11747,20150715,20,75,7,1,17.95,17.95
26671,11747,20150715,20,76,7,1,12.0,12.0
26672,11747,20150715,20,31,7,1,12.0,12.0
26673,11747,20150715,20,96,7,1,20.25,20.25
26674,11748,20150715,20,75,7,1,17.95,17.95
26675,11749,20150715,21,54,7,1,20.75,20.75
26676,11749,20150715,21,61,7,1,12.5,12.5
26677,11749,20150715,21,43,7,1,25.5,25.5
26678,11750,20150715,21,72,7,1,18.5,18.5
26679,11751,20150715,21,3,7,1,20.75,20.75
26680,11751,20150715,21,19,7,1,12.0,12.0
26681,11751,20150715,21,31,7,1,12.0,12.0
26682,11751,20150715,21,92,7,1,16.0,16.0
26683,11752,20150715,21,43,7,1,25.5,25.5
26684,11753,20150715,22,23,7,1,16.0,16.0
26685,11753,20150715,22,50,7,1,16.5,16.5
26686,11753,20150715,22,68,7,1,16.5,16.5
26687,11753,20150715,22,18,7,1,20.75,20.75
26688,11754,20150715,22,50,7,1,16.5,16.5
26689,11755,20150715,22,75,7,1,17.95,17.95
26690,11755,20150715,22,77,7,1,16.0,16.0
26691,11755,20150715,22,55,7,1,12.5,12.5
26692,11755,20150715,22,16,7,1,12.75,12.75
26693,11756,20150716,11,72,7,1,18.5,18.5
26694,11757,20150716,11,23,7,1,16.0,16.0
26695,11758,20150716,11,5,7,1,16.75,16.75
26696,11758,20150716,11,52,7,1,12.5,12.5
26697,11759,20150716,11,66,7,1,20.75,20.75
26698,11760,20150716,12,19,8,1,12.0,12.0
26699,11760,20150716,12,75,8,1,17.95,17.95
26700,11761,20150716,12,74,8,1,14.75,14.75
26701,11761,20150716,12,38,8,1,12.5,12.5
26702,11761,20150716,12,68,8,1,16.5,16.5
26703,11762,20150716,12,19,8,1,12.0,12.0
26704,11762,20150716,12,86,8,1,16.0,16.0
26705,11763,20150716,12,3,8,1,20.75,20.75
26706,11763,20150716,12,85,8,1,12.0,12.0
26707,11763,20150716,12,33,8,1,20.5,20.5
26708,11763,20150716,12,64,8,1,12.5,12.5
26709,11764,20150716,12,2,8,1,16.75,16.75
26710,11764,20150716,12,5,8,2,16.75,33.5
26711,11764,20150716,12,29,8,1,16.0,16.0
26712,11765,20150716,12,23,8,1,16.0,16.0
26713,11766,20150716,12,22,8,1,12.0,12.0
26714,11766,20150716,12,16,8,1,12.75,12.75
26715,11766,20150716,12,94,8,1,12.0,12.0
26716,11767,20150716,12,2,8,1,16.75,16.75
26717,11767,20150716,12,19,8,2,12.0,24.0
26718,11767,20150716,12,6,8,2,20.75,41.5
26719,11767,20150716,12,12,8,1,20.75,20.75
26720,11767,20150716,12,72,8,1,18.5,18.5
26721,11767,20150716,12,75,8,1,17.95,17.95
26722,11767,20150716,12,50,8,1,16.5,16.5
26723,11767,20150716,12,53,8,1,16.5,16.5
26724,11767,20150716,12,59,8,1,16.25,16.25
26725,11767,20150716,12,66,8,1,20.75,20.75
26726,11767,20150716,12,69,8,2,20.75,41.5
26727,11768,20150716,13,18,8,1,20.75,20.75
26728,11769,20150716,13,58,8,1,12.25,12.25
26729,11770,20150716,13,81,8,1,21.0,21.0
26730,11770,20150716,13,32,8,1,16.0,16.0
26731,11770,20150716,13,59,8,1,16.25,16.25
26732,11771,20150716,14,75,8,1,17.95,17.95
26733,11772,20150716,14,40,8,1,12.0,12.0
26734,11772,20150716,14,43,8,1,25.5,25.5
26735,11773,20150716,14,39,8,1,15.25,15.25
26736,11773,20150716,14,63,8,1,20.75,20.75
26737,11774,20150716,14,2,8,1,16.75,16.75
26738,11775,20150716,14,6,8,1,20.75,20.75
26739,11775,20150716,14,26,8,1,13.25,13.25
26740,11776,20150716,15,72,8,1,18.5,18.5
26741,11776,20150716,15,28,8,1,12.0,12.0
26742,11777,20150716,15,82,8,1,12.0,12.0
26743,11777,20150716,15,15,8,1,20.75,20.75
26744,11778,20150716,15,19,8,1,12.0,12.0
26745,11778,20150716,15,47,8,1,16.25,16.25
26746,11778,20150716,15,84,8,1,20.25,20.25
26747,11778,20150716,15,63,8,1,20.75,20.75
26748,11779,20150716,15,3,8,1,20.75,20.75
26749,11779,20150716,15,39,8,1,15.25,15.25
26750,11779,20150716,15,38,8,1,12.5,12.5
26751,11780,20150716,16,33,8,1,20.5,20.5
26752,11780,20150716,16,63,8,1,20.75,20.75
26753,11780,20150716,16,15,8,1,20.75,20.75
26754,11781,20150716,16,51,8,1,20.75,20.75
26755,11781,20150716,16,90,8,1,20.75,20.75
26756,11782,20150716,16,77,8,1,16.0,16.0
26757,11782,20150716,16,59,8,1,16.25,16.25
26758,11783,20150716,16,54,8,1,20.75,20.75
26759,11784,20150716,16,5,8,1,16.75,16.75
26760,11784,20150716,16,39,8,1,15.25,15.25
26761,11784,20150716,16,91,8,1,12.0,12.0
26762,11785,20150716,16,29,8,1,16.0,16.0
26763,11785,20150716,16,52,8,1,12.5,12.5
26764,11786,20150716,16,28,8,1,12.0,12.0
26765,11786,20150716,16,51,8,1,20.75,20.75
26766,11786,20150716,16,87,8,1,20.25,20.25
26767,11787,20150716,16,8,8,1,16.75,16.75
26768,11787,20150716,16,53,8,1,16.5,16.5
26769,11787,20150716,16,18,8,1,20.75,20.75
26770,11788,20150716,17,2,8,1,16.75,16.75
26771,11788,20150716,17,34,8,1,11.0,11.0
26772,11788,20150716,17,66,8,1,20.75,20.75
26773,11788,20150716,17,93,8,1,20.25,20.25
26774,11789,20150716,17,75,8,1,17.95,17.95
26775,11789,20150716,17,27,8,1,16.5,16.5
26776,11789,20150716,17,30,8,1,20.5,20.5
26777,11789,20150716,17,42,8,1,20.5,20.5
26778,11790,20150716,17,29,8,1,16.0,16.0
26779,11790,20150716,17,28,8,1,12.0,12.0
26780,11791,20150716,17,39,8,1,15.25,15.25
26781,11792,20150716,17,91,8,1,12.0,12.0
26782,11793,20150716,17,57,8,1,20.75,20.75
26783,11793,20150716,17,96,8,1,20.25,20.25
26784,11794,20150716,18,3,8,1,20.75,20.75
26785,11794,20150716,18,2,8,1,16.75,16.75
26786,11794,20150716,18,60,8,1,20.25,20.25
26787,11794,20150716,18,17,8,1,16.75,16.75
26788,11795,20150716,18,12,8,1,20.75,20.75
26789,11795,20150716,18,64,8,1,12.5,12.5
26790,11795,20150716,18,40,8,1,12.0,12.0
26791,11796,20150716,18,79,8,1,12.75,12.75
26792,11796,20150716,18,53,8,1,16.5,16.5
26793,11797,20150716,18,47,8,1,16.25,16.25
26794,11797,20150716,18,4,8,1,12.75,12.75
26795,11797,20150716,18,27,8,1,16.5,16.5
26796,11797,20150716,18,25,8,1,10.5,10.5
26797,11798,20150716,18,18,8,1,20.75,20.75
26798,11799,20150716,19,1,8,1,12.75,12.75
26799,11799,20150716,19,75,8,1,17.95,17.95
26800,11799,20150716,19,50,8,1,16.5,16.5
26801,11799,20150716,19,66,8,1,20.75,20.75
26802,11800,20150716,19,38,8,1,12.5,12.5
26803,11800,20150716,19,17,8,1,16.75,16.75
26804,11801,20150716,19,26,8,1,13.25,13.25
26805,11801,20150716,19,68,8,1,16.5,16.5
26806,11801,20150716,19,18,8,1,20.75,20.75
26807,11801,20150716,19,95,8,1,16.0,16.0
26808,11802,20150716,19,8,8,1,16.75,16.75
26809,11802,20150716,19,80,8,1,16.75,16.75
26810,11803,20150716,19,23,8,1,16.0,16.0
26811,11803,20150716,19,72,8,1,18.5,18.5
26812,11803,20150716,19,92,8,1,16.0,16.0
26813,11804,20150716,20,51,17,1,20.75,20.75
26814,11804,20150716,20,60,17,1,20.25,20.25
26815,11804,20150716,20,66,17,1,20.75,20.75
26816,11804,20150716,20,90,17,1,20.75,20.75
26817,11805,20150716,20,77,17,1,16.0,16.0
26818,11806,20150716,20,35,17,1,14.5,14.5
26819,11806,20150716,20,38,17,1,12.5,12.5
26820,11806,20150716,20,59,17,1,16.25,16.25
26821,11807,20150716,21,45,17,1,23.65,23.65
26822,11807,20150716,21,14,17,1,16.75,16.75
26823,11807,20150716,21,96,17,1,20.25,20.25
26824,11807,20150716,21,95,17,1,16.0,16.0
26825,11808,20150716,21,25,17,1,10.5,10.5
26826,11809,20150716,22,89,17,1,16.5,16.5
26827,11810,20150716,22,2,17,1,16.75,16.75
26828,11810,20150716,22,15,17,1,20.75,20.75
26829,11810,20150716,22,17,17,2,16.75,33.5
26830,11811,20150716,22,1,17,1,12.75,12.75
26831,11811,20150716,22,90,17,1,20.75,20.75
26832,11811,20150716,22,91,17,1,12.0,12.0
26833,11811,20150716,22,18,17,1,20.75,20.75
26834,11812,20150717,11,13,8,1,12.75,12.75
26835,11812,20150717,11,18,8,1,20.75,20.75
26836,11813,20150717,11,55,8,1,12.5,12.5
26837,11814,20150717,11,49,8,1,12.5,12.5
26838,11815,20150717,12,75,8,1,17.95,17.95
26839,11816,20150717,12,72,8,1,18.5,18.5
26840,11817,20150717,12,19,8,1,12.0,12.0
26841,11817,20150717,12,72,8,1,18.5,18.5
26842,11817,20150717,12,77,8,1,16.0,16.0
26843,11817,20150717,12,94,8,1,12.0,12.0
26844,11818,20150717,12,27,8,1,16.5,16.5
26845,11818,20150717,12,56,8,1,16.5,16.5
26846,11818,20150717,12,13,8,1,12.75,12.75
26847,11819,20150717,12,93,8,1,20.25,20.25
26848,11820,20150717,12,4,8,1,12.75,12.75
26849,11821,20150717,12,19,8,1,12.0,12.0
26850,11821,20150717,12,15,8,1,20.75,20.75
26851,11822,20150717,13,5,4,1,16.75,16.75
26852,11822,20150717,13,85,4,1,12.0,12.0
26853,11822,20150717,13,35,4,1,14.5,14.5
26854,11823,20150717,13,68,4,1,16.5,16.5
26855,11824,20150717,13,6,4,1,20.75,20.75
26856,11824,20150717,13,93,4,1,20.25,20.25
26857,11825,20150717,13,48,4,1,20.25,20.25
26858,11825,20150717,13,72,4,1,18.5,18.5
26859,11825,20150717,13,50,4,1,16.5,16.5
26860,11826,20150717,13,47,4,1,16.25,16.25
26861,11826,20150717,13,23,4,1,16.0,16.0
26862,11826,20150717,13,72,4,1,18.5,18.5
26863,11826,20150717,13,75,4,1,17.95,17.95
26864,11826,20150717,13,27,4,1,16.5,16.5
26865,11826,20150717,13,56,4,1,16.5,16.5
26866,11826,20150717,13,60,4,1,20.25,20.25
26867,11826,20150717,13,59,4,1,16.25,16.25
26868,11826,20150717,13,15,4,1,20.75,20.75
26869,11826,20150717,13,14,4,1,16.75,16.75
26870,11826,20150717,13,65,4,2,16.5,33.0
26871,11826,20150717,13,18,4,1,20.75,20.75
26872,11826,20150717,13,94,4,1,12.0,12.0
26873,11827,20150717,13,12,4,1,20.75,20.75
26874,11827,20150717,13,23,4,1,16.0,16.0
26875,11827,20150717,13,50,4,1,16.5,16.5
26876,11827,20150717,13,37,4,1,9.75,9.75
26877,11827,20150717,13,14,4,1,16.75,16.75
26878,11827,20150717,13,69,4,1,20.75,20.75
26879,11828,20150717,13,25,4,1,10.5,10.5
26880,11828,20150717,13,50,4,1,16.5,16.5
26881,11829,20150717,13,60,4,1,20.25,20.25
26882,11830,20150717,14,23,4,1,16.0,16.0
26883,11831,20150717,14,4,4,1,12.75,12.75
26884,11832,20150717,14,75,4,2,17.95,35.9
26885,11832,20150717,14,25,4,1,10.5,10.5
26886,11832,20150717,14,39,4,1,15.25,15.25
26887,11833,20150717,14,4,4,1,12.75,12.75
26888,11833,20150717,14,11,4,1,16.75,16.75
26889,11833,20150717,14,80,4,1,16.75,16.75
26890,11834,20150717,14,45,4,1,23.65,23.65
26891,11834,20150717,14,6,4,1,20.75,20.75
26892,11834,20150717,14,9,4,1,20.75,20.75
26893,11834,20150717,14,23,4,1,16.0,16.0
26894,11834,20150717,14,76,4,1,12.0,12.0
26895,11834,20150717,14,25,4,1,10.5,10.5
26896,11834,20150717,14,28,4,1,12.0,12.0
26897,11834,20150717,14,32,4,1,16.0,16.0
26898,11834,20150717,14,31,4,1,12.0,12.0
26899,11834,20150717,14,68,4,1,16.5,16.5
26900,11835,20150717,14,19,4,1,12.0,12.0
26901,11835,20150717,14,38,4,1,12.5,12.5
26902,11835,20150717,14,14,4,1,16.75,16.75
26903,11835,20150717,14,16,4,1,12.75,12.75
26904,11836,20150717,14,34,4,1,11.0,11.0
26905,11837,20150717,15,2,17,1,16.75,16.75
26906,11837,20150717,15,72,17,1,18.5,18.5
26907,11837,20150717,15,75,17,1,17.95,17.95
26908,11838,20150717,15,52,17,1,12.5,12.5
26909,11839,20150717,15,53,17,1,16.5,16.5
26910,11839,20150717,15,61,17,1,12.5,12.5
26911,11840,20150717,15,60,17,1,20.25,20.25
26912,11841,20150717,15,85,17,1,12.0,12.0
26913,11841,20150717,15,42,17,1,20.5,20.5
26914,11842,20150717,16,24,17,1,20.5,20.5
26915,11842,20150717,16,15,17,1,20.75,20.75
26916,11843,20150717,16,42,17,1,20.5,20.5
26917,11844,20150717,16,62,17,1,16.5,16.5
26918,11845,20150717,16,3,17,1,20.75,20.75
26919,11845,20150717,16,74,17,1,14.75,14.75
26920,11846,20150717,16,19,17,1,12.0,12.0
26921,11846,20150717,16,30,17,1,20.5,20.5
26922,11847,20150717,16,4,17,1,12.75,12.75
26923,11847,20150717,16,86,17,1,16.0,16.0
26924,11847,20150717,16,18,17,1,20.75,20.75
26925,11848,20150717,16,22,17,1,12.0,12.0
26926,11848,20150717,16,25,17,1,10.5,10.5
26927,11849,20150717,16,75,17,1,17.95,17.95
26928,11849,20150717,16,92,17,1,16.0,16.0
26929,11850,20150717,17,45,17,1,23.65,23.65
26930,11850,20150717,17,63,17,1,20.75,20.75
26931,11851,20150717,17,3,17,1,20.75,20.75
26932,11851,20150717,17,9,17,1,20.75,20.75
26933,11851,20150717,17,10,17,1,12.75,12.75
26934,11852,20150717,17,2,17,1,16.75,16.75
26935,11852,20150717,17,30,17,1,20.5,20.5
26936,11852,20150717,17,38,17,1,12.5,12.5
26937,11852,20150717,17,18,17,1,20.75,20.75
26938,11853,20150717,17,27,17,1,16.5,16.5
26939,11853,20150717,17,57,17,1,20.75,20.75
26940,11854,20150717,17,43,17,1,25.5,25.5
26941,11855,20150717,18,5,17,1,16.75,16.75
26942,11855,20150717,18,80,17,1,16.75,16.75
26943,11855,20150717,18,87,17,1,20.25,20.25
26944,11855,20150717,18,43,17,1,25.5,25.5
26945,11856,20150717,18,4,17,1,12.75,12.75
26946,11856,20150717,18,51,17,1,20.75,20.75
26947,11856,20150717,18,68,17,1,16.5,16.5
26948,11857,20150717,18,5,17,1,16.75,16.75
26949,11858,20150717,18,22,17,1,12.0,12.0
26950,11858,20150717,18,38,17,1,12.5,12.5
26951,11858,20150717,18,57,17,1,20.75,20.75
26952,11859,20150717,18,30,17,1,20.5,20.5
26953,11859,20150717,18,96,17,1,20.25,20.25
26954,11860,20150717,18,54,17,1,20.75,20.75
26955,11861,20150717,18,2,17,1,16.75,16.75
26956,11862,20150717,19,2,17,1,16.75,16.75
26957,11862,20150717,19,15,17,1,20.75,20.75
26958,11862,20150717,19,14,17,1,16.75,16.75
26959,11862,20150717,19,91,17,1,12.0,12.0
26960,11863,20150717,19,23,17,1,16.0,16.0
26961,11864,20150717,19,1,17,1,12.75,12.75
26962,11864,20150717,19,25,17,1,10.5,10.5
26963,11865,20150717,19,30,17,1,20.5,20.5
26964,11866,20150717,19,2,17,1,16.75,16.75
26965,11866,20150717,19,72,17,1,18.5,18.5
26966,11867,20150717,20,53,4,1,16.5,16.5
26967,11867,20150717,20,18,4,1,20.75,20.75
26968,11868,20150717,20,77,4,1,16.0,16.0
26969,11868,20150717,20,76,4,1,12.0,12.0
26970,11868,20150717,20,29,4,1,16.0,16.0
26971,11868,20150717,20,91,4,1,12.0,12.0
26972,11869,20150717,20,23,4,1,16.0,16.0
26973,11869,20150717,20,81,4,1,21.0,21.0
26974,11869,20150717,20,18,4,1,20.75,20.75
26975,11870,20150717,20,18,4,1,20.75,20.75
26976,11871,20150717,20,34,4,1,11.0,11.0
26977,11871,20150717,20,39,4,1,15.25,15.25
26978,11872,20150717,20,38,4,1,12.5,12.5
26979,11873,20150717,20,25,4,1,10.5,10.5
26980,11874,20150717,20,47,4,1,16.25,16.25
26981,11874,20150717,20,4,4,1,12.75,12.75
26982,11874,20150717,20,24,4,1,20.5,20.5
26983,11875,20150717,21,86,4,1,16.0,16.0
26984,11875,20150717,21,92,4,1,16.0,16.0
26985,11875,20150717,21,42,4,1,20.5,20.5
26986,11876,20150717,21,3,4,1,20.75,20.75
26987,11877,20150717,21,67,4,1,12.5,12.5
26988,11878,20150717,21,2,4,1,16.75,16.75
26989,11878,20150717,21,72,4,1,18.5,18.5
26990,11878,20150717,21,87,4,1,20.25,20.25
26991,11879,20150717,21,57,4,1,20.75,20.75
26992,11880,20150717,21,57,4,1,20.75,20.75
26993,11881,20150717,21,86,4,1,16.0,16.0
26994,11882,20150717,21,78,4,1,20.25,20.25
26995,11882,20150717,21,50,4,1,16.5,16.5
26996,11882,20150717,21,54,4,1,20.75,20.75
26997,11883,20150717,21,58,4,1,12.25,12.25
26998,11884,20150717,21,45,4,1,23.65,23.65
26999,11884,20150717,21,72,4,1,18.5,18.5
27000,11884,20150717,21,55,4,1,12.5,12.5
27001,11885,20150717,21,22,4,1,12.0,12.0
27002,11885,20150717,21,66,4,1,20.75,20.75
27003,11886,20150717,21,93,4,1,20.25,20.25
27004,11887,20150717,21,13,4,1,12.75,12.75
27005,11887,20150717,21,17,4,1,16.75,16.75
27006,11888,20150717,22,50,4,1,16.5,16.5
27007,11888,20150717,22,79,4,1,12.75,12.75
27008,11889,20150717,22,95,4,1,16.0,16.0
27009,11890,20150717,22,29,4,1,16.0,16.0
27010,11890,20150717,22,80,4,1,16.75,16.75
27011,11890,20150717,22,39,4,1,15.25,15.25
27012,11891,20150717,22,6,4,1,20.75,20.75
27013,11892,20150717,22,8,4,1,16.75,16.75
27014,11892,20150717,22,29,4,1,16.0,16.0
27015,11892,20150717,22,79,4,1,12.75,12.75
27016,11892,20150717,22,96,4,1,20.25,20.25
27017,11893,20150717,23,54,4,1,20.75,20.75
27018,11893,20150717,23,15,4,1,20.75,20.75
27019,11894,20150718,11,33,8,1,20.5,20.5
27020,11894,20150718,11,40,8,1,12.0,12.0
27021,11895,20150718,12,2,8,1,16.75,16.75
27022,11896,20150718,12,45,8,2,23.65,47.3
27023,11896,20150718,12,10,8,1,12.75,12.75
27024,11896,20150718,12,74,8,1,14.75,14.75
27025,11896,20150718,12,30,8,1,20.5,20.5
27026,11896,20150718,12,83,8,1,16.0,16.0
27027,11896,20150718,12,35,8,1,14.5,14.5
27028,11896,20150718,12,53,8,1,16.5,16.5
27029,11896,20150718,12,56,8,1,16.5,16.5
27030,11896,20150718,12,60,8,1,20.25,20.25
27031,11897,20150718,12,52,8,1,12.5,12.5
27032,11898,20150718,12,74,8,1,14.75,14.75
27033,11899,20150718,13,3,4,1,20.75,20.75
27034,11899,20150718,13,36,4,1,17.5,17.5
27035,11899,20150718,13,90,4,1,20.75,20.75
27036,11900,20150718,13,75,4,1,17.95,17.95
27037,11901,20150718,13,5,4,1,16.75,16.75
27038,11902,20150718,13,60,4,1,20.25,20.25
27039,11903,20150718,13,19,4,1,12.0,12.0
27040,11903,20150718,13,23,4,1,16.0,16.0
27041,11903,20150718,13,87,4,1,20.25,20.25
27042,11903,20150718,13,18,4,1,20.75,20.75
27043,11904,20150718,13,22,4,1,12.0,12.0
27044,11905,20150718,13,6,4,1,20.75,20.75
27045,11905,20150718,13,74,4,1,14.75,14.75
27046,11906,20150718,14,18,17,1,20.75,20.75
27047,11906,20150718,14,95,17,1,16.0,16.0
27048,11907,20150718,14,10,17,1,12.75,12.75
27049,11907,20150718,14,83,17,1,16.0,16.0
27050,11908,20150718,15,11,17,1,16.75,16.75
27051,11908,20150718,15,13,17,1,12.75,12.75
27052,11908,20150718,15,68,17,1,16.5,16.5
27053,11909,20150718,15,53,17,1,16.5,16.5
27054,11910,20150718,15,5,17,1,16.75,16.75
27055,11910,20150718,15,22,17,1,12.0,12.0
27056,11910,20150718,15,39,17,1,15.25,15.25
27057,11910,20150718,15,64,17,1,12.5,12.5
27058,11911,20150718,15,66,17,1,20.75,20.75
27059,11912,20150718,15,76,17,2,12.0,24.0
27060,11912,20150718,15,66,17,1,20.75,20.75
27061,11912,20150718,15,91,17,1,12.0,12.0
27062,11913,20150718,16,80,16,1,16.75,16.75
27063,11913,20150718,16,38,16,1,12.5,12.5
27064,11913,20150718,16,95,16,1,16.0,16.0
27065,11914,20150718,16,48,16,1,20.25,20.25
27066,11914,20150718,16,47,16,1,16.25,16.25
27067,11914,20150718,16,54,16,1,20.75,20.75
27068,11914,20150718,16,53,16,1,16.5,16.5
27069,11915,20150718,16,13,16,1,12.75,12.75
27070,11916,20150718,16,75,16,1,17.95,17.95
27071,11916,20150718,16,87,16,1,20.25,20.25
27072,11916,20150718,16,59,16,1,16.25,16.25
27073,11916,20150718,16,93,16,1,20.25,20.25
27074,11917,20150718,16,72,16,1,18.5,18.5
27075,11917,20150718,16,66,16,1,20.75,20.75
27076,11918,20150718,16,51,16,1,20.75,20.75
27077,11918,20150718,16,32,16,1,16.0,16.0
27078,11919,20150718,16,22,16,1,12.0,12.0
27079,11919,20150718,16,75,16,1,17.95,17.95
27080,11919,20150718,16,37,16,1,9.75,9.75
27081,11919,20150718,16,54,16,1,20.75,20.75
27082,11920,20150718,17,80,18,1,16.75,16.75
27083,11921,20150718,17,84,18,1,20.25,20.25
27084,11921,20150718,17,92,18,1,16.0,16.0
27085,11921,20150718,17,16,18,1,12.75,12.75
27086,11922,20150718,17,75,18,1,17.95,17.95
27087,11922,20150718,17,33,18,1,20.5,20.5
27088,11923,20150718,18,26,4,1,13.25,13.25
27089,11923,20150718,18,58,4,1,12.25,12.25
27090,11924,20150718,18,23,4,1,16.0,16.0
27091,11925,20150718,18,19,4,1,12.0,12.0
27092,11925,20150718,18,17,4,1,16.75,16.75
27093,11926,20150718,18,27,4,1,16.5,16.5
27094,11926,20150718,18,31,4,1,12.0,12.0
27095,11926,20150718,18,15,4,1,20.75,20.75
27096,11927,20150718,18,83,4,1,16.0,16.0
27097,11927,20150718,18,87,4,1,20.25,20.25
27098,11927,20150718,18,13,4,1,12.75,12.75
27099,11928,20150718,18,7,4,1,12.75,12.75
27100,11928,20150718,18,18,4,1,20.75,20.75
27101,11928,20150718,18,95,4,1,16.0,16.0
27102,11929,20150718,18,47,4,1,16.25,16.25
27103,11929,20150718,18,77,4,1,16.0,16.0
27104,11930,20150718,18,75,4,1,17.95,17.95
27105,11930,20150718,18,94,4,1,12.0,12.0
27106,11931,20150718,18,8,4,1,16.75,16.75
27107,11931,20150718,18,30,4,1,20.5,20.5
27108,11931,20150718,18,57,4,1,20.75,20.75
27109,11932,20150718,18,82,4,1,12.0,12.0
27110,11932,20150718,18,32,4,1,16.0,16.0
27111,11933,20150718,19,75,4,1,17.95,17.95
27112,11934,20150718,19,6,4,1,20.75,20.75
27113,11934,20150718,19,54,4,1,20.75,20.75
27114,11935,20150718,19,5,4,1,16.75,16.75
27115,11935,20150718,19,86,4,1,16.0,16.0
27116,11935,20150718,19,37,4,1,9.75,9.75
27117,11936,20150718,19,19,4,1,12.0,12.0
27118,11936,20150718,19,28,4,1,12.0,12.0
27119,11936,20150718,19,13,4,1,12.75,12.75
27120,11937,20150718,19,19,4,1,12.0,12.0
27121,11937,20150718,19,76,4,1,12.0,12.0
27122,11937,20150718,19,15,4,1,20.75,20.75
27123,11937,20150718,19,65,4,1,16.5,16.5
27124,11938,20150718,19,27,4,1,16.5,16.5
27125,11938,20150718,19,92,4,1,16.0,16.0
27126,11939,20150718,19,85,4,1,12.0,12.0
27127,11940,20150718,19,86,4,1,16.0,16.0
27128,11940,20150718,19,31,4,1,12.0,12.0
27129,11940,20150718,19,53,4,1,16.5,16.5
27130,11941,20150718,19,1,4,1,12.75,12.75
27131,11941,20150718,19,72,4,1,18.5,18.5
27132,11941,20150718,19,31,4,1,12.0,12.0
27133,11941,20150718,19,94,4,1,12.0,12.0
27134,11942,20150718,20,2,4,1,16.75,16.75
27135,11942,20150718,20,6,4,1,20.75,20.75
27136,11942,20150718,20,64,4,1,12.5,12.5
27137,11942,20150718,20,16,4,1,12.75,12.75
27138,11943,20150718,20,76,4,1,12.0,12.0
27139,11943,20150718,20,38,4,1,12.5,12.5
27140,11944,20150718,20,61,4,1,12.5,12.5
27141,11945,20150718,21,87,4,1,20.25,20.25
27142,11946,20150718,21,8,4,1,16.75,16.75
27143,11946,20150718,21,60,4,1,20.25,20.25
27144,11946,20150718,21,59,4,1,16.25,16.25
27145,11946,20150718,21,43,4,1,25.5,25.5
27146,11947,20150718,22,75,4,1,17.95,17.95
27147,11948,20150719,12,2,8,1,16.75,16.75
27148,11948,20150719,12,72,8,1,18.5,18.5
27149,11948,20150719,12,87,8,1,20.25,20.25
27150,11948,20150719,12,86,8,1,16.0,16.0
27151,11948,20150719,12,54,8,1,20.75,20.75
27152,11948,20150719,12,58,8,1,12.25,12.25
27153,11948,20150719,12,66,8,1,20.75,20.75
27154,11949,20150719,13,19,8,1,12.0,12.0
27155,11950,20150719,13,93,8,1,20.25,20.25
27156,11951,20150719,13,5,8,1,16.75,16.75
27157,11952,20150719,13,66,8,1,20.75,20.75
27158,11952,20150719,13,42,8,1,20.5,20.5
27159,11953,20150719,13,54,8,1,20.75,20.75
27160,11954,20150719,13,62,8,1,16.5,16.5
27161,11955,20150719,13,5,8,1,16.75,16.75
27162,11955,20150719,13,23,8,1,16.0,16.0
27163,11955,20150719,13,75,8,1,17.95,17.95
27164,11955,20150719,13,25,8,1,10.5,10.5
27165,11955,20150719,13,50,8,1,16.5,16.5
27166,11955,20150719,13,80,8,2,16.75,33.5
27167,11955,20150719,13,84,8,1,20.25,20.25
27168,11955,20150719,13,85,8,1,12.0,12.0
